TA_Jur,DTF,IBR,IPC,Cuvr,Auvr
-0.0001500000000000043,-0.000800000000000009,-0.00010614561845934123,-0.005197643639038671,0.00408915655251775,0.003103706663320646
-0.0005550000000000069,-0.000899999999999998,-0.0011935077491506546,-0.002150950757546101,-0.00830218939829154,0.0005781168578658097
-0.0006449999999999997,0.00020000000000000573,-0.0021832379950545294,-0.0027821806759083176,0.00855758921832428,-0.0018994998362688864
0.002224999999999998,-0.0016000000000000042,0.00038636686489755545,-0.0028521009061253447,-0.00491608202658024,-0.0008204197428897525
-1.9999999999992246e-05,-0.0012999999999999956,-0.0037677999704874426,-0.00497923733940224,0.009287203499790522,0.002422395467360533
0.00016999999999999654,-0.0012000000000000066,-0.002674461265454578,-0.00023307108488049288,-0.004570765602075297,-7.339102074122028e-05
-0.002575000000000001,-0.003599999999999999,-0.004977590244942931,-0.0029622701483298583,-0.008996404171820363,0.004277201091885355
-0.002255,-0.0020999999999999977,-0.002511557471227617,-0.0037914951575159644,-0.001021608094521717,-0.009825399306297666
-0.003845000000000001,-0.0030999999999999986,-0.005151100416642539,-0.005908310095152754,0.007105616192710315,-0.0037192564331968853
-0.0017749999999999919,-0.0006999999999999992,-0.001995960405839735,0.0047712089152955675,0.0,0.0012723518139772516
-0.0006400000000000086,-0.0006000000000000033,-0.0012446530133060074,0.0009676274733794385,-0.015642237503197237,0.0005270621049345559
-0.0015099999999999975,-0.0005999999999999964,-0.00016657534049532158,0.0007971056164572735,0.00786752539312481,0.0017300039227341607
-0.0012500000000000011,-0.0011000000000000038,-0.0031737088319072973,0.0007161307397911473,-0.013613247687430774,-0.0036958591178045813
-0.0018599999999999936,-0.0006999999999999992,-0.0014814340539299337,-0.00033127461210782916,0.012943413975382859,-0.00041403221138056057
-0.0009900000000000048,-0.0006999999999999992,-0.0007858690984200306,-0.004090955027196218,0.028256586024617114,-0.0027468019762734858
0.0013999999999999985,-0.0013999999999999985,-0.0014678461526074216,-0.003074073673030177,-0.03591102696473161,0.002981159137700279
-0.0003499999999999892,-0.0006000000000000033,-0.000517722832610111,-0.0023225872065712055,0.006210110852776979,-0.0012724298207986567
-0.001125000000000008,-0.0010999999999999968,-0.0011975068440119654,-0.00012247425936052353,-0.0007382189979099063,-0.0020145677691925656
-0.002575000000000001,-0.0020000000000000018,-0.0008277730375481351,0.00029171638776843284,-0.0052835112600048,-0.00027011643183548484
-0.000559999999999998,-0.0010000000000000009,4.475166405250308e-05,0.0004123734133502435,-0.0023506245986417984,0.001890463288404337
-0.00014000000000000123,-0.00030000000000000165,2.884379707456669e-05,-0.0007886682848608981,0.001373270968511156,-0.0017006431489568624
-8.000000000000368e-05,-0.0003999999999999976,2.7398598140826458e-06,-0.00020914004192446045,-0.00399999999999999,0.000520796878616489
-0.0012949999999999975,0.0,-1.0238286829999943e-05,0.0012853578124173287,0.006653548836613912,0.00012292650390083315
-9.999999999999593e-05,-0.0010000000000000009,9.08929492109134e-07,0.0010697343827677647,-0.0010018146081234025,0.0029696312742996944
0.0004549999999999971,-9.999999999999593e-05,1.5589215854733274e-05,-0.0006565277435898534,-0.00565173422849051,-0.0034205118822448755
-0.00032999999999999696,0.0011999999999999997,-2.6759779733466493e-05,-0.0009009624896080606,0.0,0.0017668334065827213
0.00027499999999999053,0.0001999999999999988,4.310420570967366e-06,-0.0002920882913080014,0.017271140081704286,-0.003457078040483036
0.0019500000000000073,9.999999999999593e-05,-5.547230817311288e-06,-0.0013956296365738759,0.0,0.003509985812615482
0.00010500000000000093,-0.0001999999999999988,-8.500497332357415e-06,0.002083201687092983,-0.012628987829878882,-0.0027903742614829585
-0.000905000000000003,-9.999999999999593e-05,1.1000129649114954e-05,0.00031065566944376427,0.003857847748174603,0.0007047843294093192
0.0006050000000000014,-0.0004000000000000045,3.639032452110169e-07,0.000614714950733522,-0.0008544184861969395,-0.0001842838746534542
-0.00018000000000000654,0.0001999999999999988,-1.4698347077707341e-05,0.001123381498321141,-0.003488408671186452,0.0032573592301519683
-0.0005249999999999908,-0.0005000000000000004,-3.123451312422171e-05,0.0036395957228895007,0.0036034839897410437,0.0006581264757421074
-0.0005350000000000008,-0.0003999999999999976,9.655818656448961e-05,-0.00033500543686473816,0.015520307592743102,0.001060037844987996
-0.0002400000000000041,0.0005000000000000004,8.688277000686029e-06,0.0006032351227800645,0.011719035574899242,-0.00039663681103954684
0.000449999999999999,-0.0006999999999999992,-2.4321483526823506e-05,0.00045899374873583504,-0.019702603008239672,0.0005178873065062456
-2.9999999999995308e-05,0.0001999999999999988,-7.6710595122223e-06,-0.00011241749790237565,0.008702603008239662,0.0007089632956978342
-0.0010449999999999973,0.000899999999999998,-1.618421052631408e-05,-0.0004786473080428469,-0.020824999999999982,-4.0090312713708665e-05
4.9999999999980616e-06,0.00020000000000000573,2.05952380952501e-05,-0.0018024409469434705,0.025824999999999987,-0.005253382717209112
0.0008200000000000013,-0.0008000000000000021,-6.095238095263356e-06,0.0010460602889480128,-0.004500000000000004,0.006148300033866974
-0.006175,0.0003999999999999976,-0.001156285714285707,0.0012330584773223574,0.007000000000000006,0.0007287676433043178
-0.00042500000000000177,0.0,-0.007416714285714283,0.0,0.0,0.0038008125452042713
